transaction_id,date,amount_raw,amount,operation_raw,operation_type,direction,details,Мерчант,user_id,category
2499,2025-12-31,"- 50 000,00 ₸",50000.0,Перевод на свой счет,other,credit,На Kaspi Депозит,,user_379,Авто
2500,2025-12-31,"+ 45 000,00 ₸",45000.0,Пополнение,topup,credit,С карты другого банка,,user_809,Развлечения
2501,2025-12-31,"- 529,00 ₸",529.0,Покупка,purchase,credit,Аппарат самообслуживания,,user_966,Питомцы
2502,2025-12-31,"- 2 400,00 ₸",2400.0,Перевод,transfer,credit,Нурлан А.,,user_521,Продукты
2503,2025-12-31,"- 1 500,00 ₸",1500.0,Перевод,transfer,credit,Марлен Б.,,user_560,Кредиты
2504,2025-12-30,"- 1 550,00 ₸",1550.0,Перевод,transfer,credit,Наурызбай М.,,user_966,Страхование
2505,2025-12-30,"- 1 980,00 ₸",1980.0,Покупка,purchase,credit,Добрая Аптека,,user_521,Инвестиции
2506,2025-12-30,"- 800,00 ₸",800.0,Покупка,purchase,credit,Аппарат самообслуживания,,user_521,Спорт
2507,2025-12-30,"- 1 500,00 ₸",1500.0,Перевод,transfer,credit,Нұрасыл Р.,,user_471,Спорт
2508,2025-12-30,"- 890,00 ₸",890.0,Покупка,purchase,credit,Аппарат самообслуживания,,user_304,Путешествия
2509,2025-12-29,"- 560,00 ₸",560.0,Перевод,transfer,credit,Айдархан Т.,,user_521,Развлечения
2510,2025-12-29,"- 3 730,00 ₸",3730.0,Перевод,transfer,credit,Айдархан Т.,,user_471,Штрафы
2511,2025-12-29,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,Əлішер Б.,,user_560,Инвестиции
2512,2025-12-29,"- 6 000,00 ₸",6000.0,Перевод,transfer,credit,Галия С.,,user_379,Аренда
2513,2025-12-29,"+ 3 985,88 ₸",3985.88,Пополнение,topup,credit,С карты другого банка,,user_777,Ремонт
2514,2025-12-29,"- 1 000,00 ₸",1000.0,Перевод,transfer,credit,Азиакул К.,,user_777,Рестораны
2515,2025-12-29,"- 700,00 ₸",700.0,Перевод,transfer,credit,Хақназар Ғ.,,user_304,Продукты
2516,2025-12-29,"- 149,00 ₸",149.0,Разное,misc,credit,Комиссия за перевод на карту др. банка,,user_471,Развлечения
2517,2025-12-29,"- 30 000,00 ₸",30000.0,Перевод,transfer,credit,На карту Freedom Finance Bank*8197,,user_379,Страхование
2518,2025-12-29,"- 5 640,00 ₸",5640.0,Перевод,transfer,credit,Жазира Ж.,,user_809,Инвестиции
2519,2025-12-29,"- 2 160,00 ₸",2160.0,Перевод,transfer,credit,Дина К.,,user_560,Спорт
2520,2025-12-28,"- 1 000,00 ₸",1000.0,Перевод,transfer,credit,Еркебулан Н.,,user_521,Такси
2521,2025-12-28,"+ 1 000,79 ₸",1000.79,Пополнение,topup,credit,Еркебулан Н.,,user_521,Питомцы
2522,2025-12-28,"- 149,00 ₸",149.0,Разное,misc,credit,Комиссия за перевод на карту др. банка,,user_560,Ремонт
2523,2025-12-28,"- 40 000,00 ₸",40000.0,Перевод,transfer,credit,На карту Freedom Finance Bank*8197,,user_560,Красота
2524,2025-12-28,"+ 40 000,00 ₸",40000.0,Пополнение,topup,credit,Əлішер Б.,,user_471,Авто
2525,2025-12-28,"- 7 990,00 ₸",7990.0,Покупка,purchase,credit,ИП SKY MOON,,user_521,Дети
2526,2025-12-27,"- 1 610,00 ₸",1610.0,Перевод,transfer,credit,Кумисай Д.,,user_777,Одежда
2527,2025-12-27,"+ 1 610,00 ₸",1610.0,Пополнение,topup,credit,Арайлым Б.,,user_304,Развлечения
2528,2025-12-27,"- 2 500,00 ₸",2500.0,Перевод,transfer,credit,Елдар Н.,,user_777,Коммуналка
2529,2025-12-27,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,Хақназар Ғ.,,user_966,Подарки
2530,2025-12-26,"+ 25 000,00 ₸",25000.0,Пополнение,topup,credit,Арайлым Б.,,user_665,Подарки
2531,2025-12-26,"- 2 375,00 ₸",2375.0,Перевод,transfer,credit,Бауыржан Ш.,,user_379,Аренда
2532,2025-12-26,"- 500,00 ₸",500.0,Перевод,transfer,credit,Курманжан М.,,user_966,Красота
2533,2025-12-26,"- 5 000,00 ₸",5000.0,Перевод,transfer,credit,Хақназар Ғ.,,user_665,Ремонт
2534,2025-12-25,"- 1 500,00 ₸",1500.0,Перевод,transfer,credit,Мадина Г.,,user_560,Авто
2535,2025-12-25,"+ 30 000,00 ₸",30000.0,Пополнение,topup,credit,Мұхамедəмен Ə.,,user_777,Аренда
2536,2025-12-25,"- 2 000,00 ₸",2000.0,Перевод,transfer,credit,Марлен Б.,,user_809,Образование
2537,2025-12-25,"- 2 000,00 ₸",2000.0,Перевод,transfer,credit,Марлен Б.,,user_304,Инвестиции
2538,2025-12-25,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,С карты другого банка,,user_521,Инвестиции
2539,2025-12-24,"- 2 650,00 ₸",2650.0,Перевод,transfer,credit,Коптилеу Д.,,user_347,Одежда
2540,2025-12-24,"+ 3 000,00 ₸",3000.0,Пополнение,topup,credit,С карты другого банка,,user_347,Подарки
2541,2025-12-24,"- 2 500,00 ₸",2500.0,Перевод,transfer,credit,Гамзат А.,,user_809,Электроника
2542,2025-12-23,"- 10 000,00 ₸",10000.0,Перевод,transfer,credit,Мұхамедəмен Ə.,,user_665,Подписки
2543,2025-12-22,"- 6 000,00 ₸",6000.0,Перевод,transfer,credit,Темірлан Б.,,user_777,Ремонт
2544,2025-12-22,"- 1 999,00 ₸",1999.0,Покупка,purchase,credit,YANDEX.PLUS,,user_347,Коммуналка
2545,2025-12-22,"+ 18 000,00 ₸",18000.0,Пополнение,topup,credit,Мəди А.,,user_560,Развлечения
2546,2025-12-22,"- 149,00 ₸",149.0,Разное,misc,credit,Комиссия за перевод на карту др. банка,,user_777,Дети
2547,2025-12-22,"- 35 000,00 ₸",35000.0,Перевод,transfer,credit,На карту Freedom Finance Bank*8197,,user_379,Электроника
2548,2025-12-22,"- 3 000,00 ₸",3000.0,Перевод,transfer,credit,Дильназ С.,,user_777,Одежда
2549,2025-12-22,"+ 42 000,00 ₸",42000.0,Пополнение,topup,credit,Мəди А.,,user_966,Страхование
2550,2025-12-21,"- 1 500,00 ₸",1500.0,Перевод,transfer,credit,Нурлыбек И.,,user_304,Развлечения
2551,2025-12-20,"- 800,00 ₸",800.0,Покупка,purchase,credit,ИП Айзере,,user_809,Такси
2552,2025-12-20,"- 10 500,00 ₸",10500.0,Покупка,purchase,credit,Shymbulak. Skipass,,user_777,Подарки
2553,2025-12-20,"- 10 500,00 ₸",10500.0,Покупка,purchase,credit,Shymbulak. Skipass,,user_777,Страхование
2554,2025-12-20,"+ 9 820,94 ₸",9820.94,Пополнение,topup,credit,С карты другого банка,,user_665,Красота
2555,2025-12-20,"+ 1 077,16 ₸",1077.16,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_379,Спорт
2556,2025-12-20,"+ 1 114,28 ₸",1114.28,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_777,Аренда
2557,2025-12-20,"+ 1 737,00 ₸",1737.0,Пополнение,topup,credit,Мəди А.,,user_347,Подарки
2558,2025-12-20,"- 10 500,00 ₸",10500.0,Покупка,purchase,credit,Shymbulak. Skipass,,user_777,Образование
2559,2025-12-20,"+ 19 200,00 ₸",19200.0,Пополнение,topup,credit,Мəди А.,,user_521,Штрафы
2560,2025-12-20,"- 2 550,00 ₸",2550.0,Перевод,transfer,credit,Мурат Б.,,user_777,Электроника
2561,2025-12-19,"- 2 050,00 ₸",2050.0,Перевод,transfer,credit,Диас Қ.,,user_560,Транспорт
2562,2025-12-19,"- 20 000,00 ₸",20000.0,Перевод,transfer,credit,Мұхамедəмен Ə.,,user_966,Коммуналка
2563,2025-12-19,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,С карты другого банка,,user_304,Электроника
2564,2025-12-19,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,С карты другого банка,,user_521,Продукты
2565,2025-12-19,"- 3 750,00 ₸",3750.0,Перевод,transfer,credit,Сабирхан К.,,user_379,Штрафы
2566,2025-12-18,"- 2 000,00 ₸",2000.0,Перевод,transfer,credit,Марлен Б.,,user_560,Питомцы
2567,2025-12-18,"- 80,00 ₸",80.0,Покупка,purchase,credit,"ИП ""ТОХТИЕВ""",,user_966,Рестораны
2568,2025-12-18,"- 920,00 ₸",920.0,Покупка,purchase,credit,"ИП ""ТОХТИЕВ""",,user_304,Спорт
2569,2025-12-18,"+ 6 391,92 ₸",6391.92,Пополнение,topup,credit,С карты другого банка,,user_304,Развлечения
2570,2025-12-17,"- 7 000,00 ₸",7000.0,Покупка,purchase,credit,Meganet,,user_966,Аренда
2571,2025-12-17,"+ 7 500,00 ₸",7500.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_560,Ремонт
2572,2025-12-17,"- 11 662,78 ₸ (- 22,40 USD)",,Покупка,purchase,debit,OPENAI *CHATGPT SUBSCR,,user_379,Подарки
2573,2025-12-17,"+ 1 000,00 ₸",1000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_379,Одежда
2574,2025-12-17,"+ 11 000,00 ₸",11000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_665,Спорт
2575,2025-12-17,"- 3 400,00 ₸",3400.0,Перевод,transfer,credit,Марлен Б.,,user_379,Ремонт
2576,2025-12-16,"- 2 260,00 ₸",2260.0,Покупка,purchase,credit,"ИП ""ТОХТИЕВ""",,user_966,Образование
2577,2025-12-16,"- 799,00 ₸",799.0,Покупка,purchase,credit,APPLE.COM/BILL,,user_777,Продукты
2578,2025-12-16,"- 500,00 ₸",500.0,Перевод,transfer,credit,Кайрат К.,,user_966,Коммуналка
2579,2025-12-15,"+ 7 000,00 ₸",7000.0,Пополнение,topup,credit,С карты другого банка,,user_966,Авто
2580,2025-12-15,"- 4 400,00 ₸",4400.0,Перевод,transfer,credit,Марлен Б.,,user_521,Коммуналка
2581,2025-12-14,"- 2 400,00 ₸",2400.0,Покупка,purchase,credit,ИП Дана,,user_809,Авто
2582,2025-12-14,"- 1 000,00 ₸",1000.0,Покупка,purchase,credit,"ИП ""ЗОЛОТОЕ РУНО""",,user_347,Штрафы
2583,2025-12-14,"+ 2 000,00 ₸",2000.0,Пополнение,topup,credit,Əлішер Б.,,user_777,Коммуналка
2584,2025-12-13,"+ 1 300,00 ₸",1300.0,Пополнение,topup,credit,Əлібек Ө.,,user_471,Развлечения
2585,2025-12-13,"- 4 118,00 ₸",4118.0,Перевод,transfer,credit,Əлібек Ө.,,user_809,Такси
2586,2025-12-13,"- 1 290,00 ₸",1290.0,Перевод,transfer,credit,Erbol B.,,user_304,Электроника
2587,2025-12-13,"- 1 300,00 ₸",1300.0,Перевод,transfer,credit,Бекет Н.,,user_560,Подарки
2588,2025-12-12,"- 4 000,00 ₸",4000.0,Перевод,transfer,credit,Еркебулан Н.,,user_347,Дети
2589,2025-12-11,"- 3 000,00 ₸",3000.0,Перевод,transfer,credit,Назгул Ө.,,user_347,Кредиты
2590,2025-12-11,"+ 166,33 ₸",166.33,Покупка,purchase,credit,Google One,,user_521,Образование
2591,2025-12-10,"+ 17 000,00 ₸",17000.0,Пополнение,topup,credit,Мұхамедəмен Ə.,,user_304,Дети
2592,2025-12-09,"- 2 500,00 ₸",2500.0,Перевод,transfer,credit,Еркебулан Н.,,user_471,Ремонт
2593,2025-12-09,"+ 2 500,00 ₸",2500.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_777,Транспорт
2594,2025-12-09,"- 1 170,00 ₸",1170.0,Перевод,transfer,credit,Бауыржан Ш.,,user_966,Штрафы
2595,2025-12-09,"- 7 000,00 ₸",7000.0,Перевод,transfer,credit,Мұхамедəмен Ə.,,user_777,Питомцы
2596,2025-12-09,"+ 7 000,00 ₸",7000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_521,Рестораны
2597,2025-12-09,"- 100 000,00 ₸",100000.0,Перевод,transfer,credit,Жанат Б.,,user_347,Аренда
2598,2025-12-09,"+ 59 000,00 ₸",59000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_777,Коммуналка
2599,2025-12-08,"+ 35 000,00 ₸",35000.0,Пополнение,topup,credit,Бакытгуль С.,,user_379,Штрафы
2600,2025-12-08,"- 20 000,00 ₸",20000.0,Покупка,purchase,credit,Uniflex,,user_560,Транспорт
2601,2025-12-08,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,С карты другого банка,,user_966,Спорт
2602,2025-12-08,"- 1 580,00 ₸",1580.0,Покупка,purchase,credit,Google YouTubePremium,,user_304,Подарки
2603,2025-12-08,"- 1 490,00 ₸",1490.0,Покупка,purchase,credit,APPLE.COM/BILL,,user_379,Продукты
2604,2025-12-08,"- 7 200,00 ₸",7200.0,Покупка,purchase,credit,ONAY.KZ,,user_379,Спорт
2605,2025-12-08,"- 2 959,00 ₸",2959.0,Покупка,purchase,credit,Izi,,user_379,Связь
2606,2025-12-08,"- 30 000,00 ₸",30000.0,Перевод на свой счет,other,credit,На Kaspi Депозит,,user_471,Коммуналка
2607,2025-12-08,"- 17 855,00 ₸",17855.0,Перевод на свой счет,other,credit,Оплата Kaspi Red,,user_966,Рестораны
2608,2025-12-08,"+ 66 000,00 ₸",66000.0,Пополнение,topup,credit,С карты другого банка,,user_471,Страхование
2609,2025-12-07,"+ 2 000,00 ₸",2000.0,Пополнение,topup,credit,Хақназар Ғ.,,user_471,Подарки
2610,2025-12-07,"- 5 000,00 ₸",5000.0,Перевод,transfer,credit,Хақназар Ғ.,,user_560,Транспорт
2611,2025-12-06,"- 59 000,00 ₸",59000.0,Перевод на свой счет,other,credit,На Kaspi Депозит,,user_379,Продукты
2612,2025-12-06,"+ 6 000,00 ₸",6000.0,Пополнение,topup,credit,С карты другого банка,,user_471,Подписки
2613,2025-12-06,"+ 3 880,00 ₸",3880.0,Пополнение,topup,credit,Əмірхан О.,,user_560,Подарки
2614,2025-12-06,"+ 230,00 ₸",230.0,Пополнение,topup,credit,Бауыржан Н.,,user_809,Коммуналка
2615,2025-12-06,"- 10 949,00 ₸",10949.0,Покупка,purchase,credit,YANDEX.EDA,,user_560,Одежда
2616,2025-12-06,"+ 3 300,00 ₸",3300.0,Пополнение,topup,credit,Бауыржан Н.,,user_809,Такси
2617,2025-12-06,"+ 40 000,00 ₸",40000.0,Пополнение,topup,credit,Əлішер Б.,,user_665,Образование
2618,2025-12-06,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,С карты другого банка,,user_809,Связь
2619,2025-12-05,"- 600,00 ₸",600.0,Перевод,transfer,credit,Омарфарух П.,,user_809,Подписки
2620,2025-12-05,"- 500,00 ₸",500.0,Перевод,transfer,credit,Жарас Ж.,,user_521,Питомцы
